-Cp    Points_0    Points_1    Points_2
1.16926    0.409145    0.0627125    0
1.16381    0.396865    0.0625528    0
1.16099    0.384679    0.0623306    0
1.15702    0.372599    0.062061    0
1.15036    0.360637    0.0617277    0
1.1438    0.348802    0.0613504    0
1.1389    0.337108    0.0609198    0
1.13478    0.325562    0.0604498    0
1.13058    0.314175    0.0599346    0
1.12946    0.302957    0.0593856    0
1.12996    0.291915    0.0587993    0
1.1278    0.281056    0.0581809    0
1.12624    0.270389    0.057528    0
1.11998    0.25992    0.0568301    0
1.10901    0.249656    0.0560811    0
1.09778    0.239602    0.055289    0
1.08773    0.229763    0.0544462    0
1.08622    0.220141    0.0535821    0
1.08914    0.210739    0.0527044    0
1.09211    0.201559    0.0518115    0
1.09445    0.192603    0.0509047    0
1.09631    0.183873    0.0499854    0
1.09977    0.17537    0.0490566    0
1.10307    0.167095    0.0481163    0
1.10513    0.159047    0.047163    0
1.10365    0.151226    0.0461963    0
1.09593    0.143633    0.0452051    0
1.08939    0.136267    0.0441856    0
1.08897    0.129126    0.043152    0
1.09075    0.122206    0.0421081    0
1.09264    0.115505    0.0410546    0
1.09506    0.109021    0.0399969    0
1.09899    0.102749    0.0389336    0
1.10227    0.0966872    0.0378628    0
1.10474    0.0908329    0.0367838    0
1.10771    0.0851818    0.0356991    0
1.11027    0.0797307    0.0346098    0
1.11377    0.0744745    0.033516    0
1.12176    0.0694101    0.0324216    0
1.13121    0.0645318    0.0313264    0
1.1398    0.0598369    0.0302303    0
1.14864    0.0553204    0.0291348    0
1.15633    0.0509777    0.0280384    0
1.1623    0.0468076    0.0269373    0
1.16806    0.0428034    0.0258313    0
1.17367    0.0389629    0.0247194    0
1.1823    0.0352819    0.0236032    0
1.19107    0.0317551    0.0224796    0
1.18261    0.0283872    0.0213369    0
1.1722    0.0251688    0.0201739    0
1.16024    0.0221047    0.0189841    0
1.13849    0.0191921    0.0177638    0
1.08429    0.0164285    0.0165055    0
1.02302    0.0138339    0.0151926    0
0.963074    0.0113919    0.0138152    0
0.848327    0.00913905    0.0123706    0
0.665286    0.00706436    0.0108358    0
0.545661    0.00517768    0.00924424    0
0.479417    0.00343074    0.00761068    0
0.302919    0.00200858    0.0058666    0
-0.012582    0.000872294    0.00396631    0
-0.384892    0.000270528    0.00199487    0
-0.727436    0    0    0
-0.0494032    -0.57643    19.8455    0
-0.0494032    -0.477946    19.8507    0
-0.0521585    -0.38088    19.8554    0
-0.112488    -0.285179    19.8596    0
-0.113993    -0.190793    19.8634    0
-0.105809    -0.0976738    19.8667    0
-0.10515    -0.00577383    19.8696    0
-0.110553    0.0849514    19.8721    0
-0.106239    0.174545    19.8742    0
-0.0958905    0.263048    19.876    0
-0.1064    0.350501    19.8774    0
-0.101266    0.436942    19.8784    0
-0.0930548    0.522407    19.8791    0
-0.0951779    0.606934    19.8795    0
-0.0957559    0.690555    19.8796    0
-0.087988    0.773305    19.8794    0
-0.0851119    0.855215    19.8789    0
-0.0904741    0.936317    19.8782    0
-0.0825315    1.01664    19.8772    0
-0.0828946    1.09621    19.8759    0
-0.0875045    1.17507    19.8743    0
-0.0796019    1.25323    19.8726    0
-0.0829884    1.33072    19.8706    0
-0.0812415    1.40757    19.8683    0
-0.0792658    1.48381    19.8659    0
-0.0790373    1.55946    19.8632    0
-0.0775724    1.63454    19.8603    0
-0.0773574    1.70907    19.8572    0
-0.0728955    1.78309    19.854    0
-0.0737424    1.85661    19.8505    0
-0.0706779    1.92965    19.8468    0
-0.0670629    2.00224    19.8429    0
-0.0683394    2.07439    19.8389    0
-0.0662163    2.14613    19.8347    0
-0.0628429    2.21748    19.8303    0
-0.0667806    2.28846    19.8257    0
-0.060195    2.35908    19.821    0
-0.0622245    2.42938    19.8161    0
-0.0616599    2.49936    19.811    0
-0.0569696    2.56905    19.8058    0
-0.0621707    2.63847    19.8004    0
