-Cp    Points_0    Points_1    Points_2
-0.225124    0.781501    -0.0120977    0
-0.232516    0.790015    -0.0110609    0
-0.239881    0.79831    -0.010076    0
-0.246775    0.806384    -0.00913811    0
-0.253064    0.814238    -0.00824852    0
-0.259206    0.821874    -0.00740778    0
-0.265711    0.829292    -0.00661186    0
-0.27149    0.836494    -0.00586777    0
-0.276234    0.843482    -0.00517432    0
-0.280441    0.850259    -0.00452616    0
-0.284634    0.856826    -0.00391996    0
-0.289015    0.863186    -0.00335103    0
-0.292657    0.869343    -0.00282415    0
-0.295641    0.875299    -0.00233946    0
-0.298288    0.881059    -0.00189128    0
-0.300519    0.886626    -0.00148169    0
-0.302992    0.892004    -0.00110576    0
-0.305882    0.897197    -0.000761746    0
-0.307602    0.902209    -0.000454003    0
-0.30818    0.907044    -0.000176713    0
-0.308704    0.911706    7.25745e-05    0
-0.309255    0.916199    0.00029135    0
-0.309806    0.920529    0.000487544    0
-0.311137    0.924699    0.000661136    0
-0.311741    0.928713    0.00080526    0
-0.311016    0.932577    0.000927201    0
-0.309591    0.936294    0.00103247    0
-0.308059    0.939868    0.0011117    0
-0.305976    0.943305    0.00116622    0
-0.304658    0.946609    0.00121272    0
-0.302562    0.949783    0.00124287    0
-0.298396    0.952831    0.00125    0
-0.294377    0.955759    0.00125    0
-0.292321    0.958569    0.00125    0
-0.291394    0.961267    0.00125    0
-0.290265    0.963855    0.00124125    0
-0.286704    0.966338    0.00120974    0
-0.281677    0.96872    0.00116773    0
-0.277726    0.971003    0.00112582    0
-0.274165    0.973193    0.00108054    0
-0.269515    0.975291    0.00102873    0
-0.26477    0.977302    0.000973603    0
-0.260376    0.979229    0.000917173    0
-0.255376    0.981075    0.000856423    0
-0.249678    0.982844    0.000792809    0
-0.244235    0.984537    0.000728643    0
-0.238886    0.986159    0.000664984    0
-0.234303    0.987711    0.000600497    0
-0.229398    0.989198    0.000535148    0
-0.22382    0.99062    0.000468997    0
-0.21616    0.991982    0.000400539    0
-0.209252    0.993285    0.000331142    0
-0.201175    0.994531    0.000263209    0
-0.19338    0.995724    0.000196468    0
-0.183811    0.996865    0.000131053    0
-0.172925    0.997956    6.63466e-05    0
-0.153425    0.999    -1.37406e-06    0
-0.132607    1    0    0
-0.130604    0.999089    0.000390229    0
-0.125215    0.998061    0.000598687    0
-0.123629    0.996986    0.000818123    0
-0.127392    0.995868    0.00105361    0
-0.128508    0.994699    0.00129747    0
-0.126344    0.993476    0.00155012    0
-0.126909    0.992198    0.00181208    0
-0.127406    0.990862    0.0020841    0
-0.126143    0.989466    0.00236723    0
-0.125699    0.988008    0.0026616    0
-0.123791    0.986484    0.00296762    0
-0.123132    0.984892    0.00328536    0
-0.121519    0.98323    0.00361476    0
-0.120417    0.981494    0.00395646    0
-0.119383    0.97968    0.00431232    0
-0.11824    0.977789    0.00468401    0
-0.116869    0.975814    0.00507271    0
-0.115552    0.973754    0.00547778    0
-0.113442    0.971604    0.005898    0
-0.111601    0.969361    0.00633207    0
-0.109518    0.967021    0.00678096    0
-0.107421    0.964581    0.0072466    0
-0.105056    0.962038    0.00773126    0
-0.102637    0.959387    0.00823711    0
-0.0997074    0.956626    0.00876353    0
-0.0967371    0.953748    0.00930978    0
-0.0934983    0.950752    0.0098748    0
-0.0900845    0.947631    0.0104593    0
-0.0863349    0.944381    0.0110647    0
-0.0823165    0.941001    0.0116925    0
-0.0779489    0.937483    0.0123449    0
-0.0733255    0.933825    0.0130215    0
-0.0682721    0.930022    0.0137189    0
-0.0629637    0.926067    0.0144342    0
-0.0573192    0.921956    0.0151691    0
-0.0512581    0.917687    0.0159261    0
-0.0447801    0.913254    0.0167082    0
-0.0379129    0.908653    0.0175151    0
-0.0306553    0.903879    0.018346    0
-0.0229947    0.898928    0.0191999    0
-0.0149313    0.893795    0.0200775    0
-0.0064645    0.888476    0.0209788    0
0.0023881    0.882968    0.0219039    0
0.0117043    0.877265    0.022853    0
0.0214359    0.871364    0.0238252    0
0.0315868    0.865261    0.0248201    0
0.0421434    0.858953    0.0258376    0
0.0531838    0.852435    0.0268769    0
0.0646759    0.845706    0.027937    0
0.0765443    0.838761    0.0290189    0
0.0890646    0.8316    0.030124    0
0.102402    0.82422    0.0312525    0
0.116072    0.816617    0.0323969    0
0.129985    0.808792    0.0335543    0
0.144315    0.800741    0.0347249    0
0.158921    0.792465    0.0359054    0
0.173745    0.783964    0.0370957    0
0.189376    0.775237    0.0383    0
0.206752    0.766289    0.0395253    0
0.223299    0.757115    0.0407416    0
0.236412    0.747715    0.0419148    0
0.249655    0.738095    0.0430847    0
0.269568    0.728268    0.0443201    0
0.292628    0.718233    0.0455865    0
0.309196    0.707983    0.0467753    0
0.320848    0.697524    0.0479004    0
0.339694    0.686874    0.0490695    0
0.366743    0.676042    0.0502977    0
0.391141    0.665022    0.0514723    0
0.410978    0.653821    0.0525748    0
0.43084    0.64245    0.0536375    0
0.451466    0.63092    0.0546694    0
0.471546    0.619239    0.0556548    0
0.490847    0.607418    0.0565939    0
0.510281    0.595467    0.0574785    0
0.529581    0.583397    0.0583113    0
0.547172    0.57122    0.0590792    0
0.562203    0.558948    0.059787    0
0.574357    0.546594    0.0604152    0
0.583164    0.534169    0.0609669    0
0.591764    0.52169    0.0614451    0
0.595793    0.509168    0.0618653    0
0.606719    0.496618    0.0622015    0
0.685073    0.484054    0.0624708    0
0.8665    0.471489    0.0626654    0
1.03851    0.458938    0.0628216    0
1.11508    0.446415    0.0628596    0
1.14693    0.433932    0.062855    0
1.15883    0.421505    0.0628324    0
1.15822    0.409145    0.0627125    0
1.15676    0.396865    0.0625528    0
1.15388    0.384679    0.0623306    0
1.14994    0.372599    0.062061    0
1.1446    0.360637    0.0617277    0
1.13876    0.348802    0.0613504    0
1.13489    0.337108    0.0609198    0
1.13327    0.325562    0.0604498    0
1.13286    0.314175    0.0599346    0
1.13297    0.302957    0.0593856    0
1.13269    0.291915    0.0587993    0
1.13311    0.281056    0.0581809    0
1.13165    0.270389    0.057528    0
1.12514    0.25992    0.0568301    0
1.11572    0.249656    0.0560811    0
1.10305    0.239602    0.055289    0
1.09371    0.229763    0.0544462    0
1.09368    0.220141    0.0535821    0
1.09886    0.210739    0.0527044    0
1.10386    0.201559    0.0518115    0
1.10724    0.192603    0.0509047    0
1.11047    0.183873    0.0499854    0
1.11416    0.17537    0.0490566    0
1.11791    0.167095    0.0481163    0
1.12223    0.159047    0.047163    0
1.12422    0.151226    0.0461963    0
1.11699    0.143633    0.0452051    0
1.11054    0.136267    0.0441856    0
1.11091    0.129126    0.043152    0
1.11179    0.122206    0.0421081    0
1.11457    0.115505    0.0410546    0
1.11969    0.109021    0.0399969    0
1.12446    0.102749    0.0389336    0
1.12745    0.0966872    0.0378628    0
1.12974    0.0908329    0.0367838    0
1.13341    0.0851818    0.0356991    0
1.13759    0.0797307    0.0346098    0
1.14292    0.0744745    0.033516    0
1.15179    0.0694101    0.0324216    0
1.16105    0.0645318    0.0313264    0
1.16908    0.0598369    0.0302303    0
1.17619    0.0553204    0.0291348    0
1.18286    0.0509777    0.0280384    0
1.1893    0.0468076    0.0269373    0
1.19552    0.0428034    0.0258313    0
1.20211    0.0389629    0.0247194    0
1.21161    0.0352819    0.0236032    0
1.21314    0.0317551    0.0224796    0
1.21251    0.0283872    0.0213369    0
1.20644    0.0251688    0.0201739    0
1.18532    0.0221047    0.0189841    0
1.16435    0.0191921    0.0177638    0
1.11349    0.0164285    0.0165055    0
1.06099    0.0138339    0.0151926    0
0.997229    0.0113919    0.0138152    0
0.870345    0.00913905    0.0123706    0
0.686816    0.00706436    0.0108358    0
0.573192    0.00517768    0.00924424    0
0.514732    0.00343074    0.00761068    0
0.345427    0.00200858    0.0058666    0
0.0317358    0.000872294    0.00396631    0
-0.348767    0.000270528    0.00199487    0
-0.705302    0    0    0
0.00704638    -0.57643    19.8455    0
0.0104047    -0.477946    19.8507    0
0.0163625    -0.38088    19.8554    0
0.00799098    -0.285179    19.8596    0
0.00204685    -0.190793    19.8634    0
0.00410299    -0.0976738    19.8667    0
0.00800588    -0.00577383    19.8696    0
0.00379939    0.0849514    19.8721    0
0.0105835    0.174545    19.8742    0
0.0202841    0.263048    19.876    0
0.021772    0.350501    19.8774    0
0.0181594    0.436942    19.8784    0
0.0284082    0.522407    19.8791    0
0.0164338    0.606934    19.8795    0
0.0150912    0.690555    19.8796    0
0.0203729    0.773305    19.8794    0
0.014735    0.855215    19.8789    0
0.00491077    0.936317    19.8782    0
0.00688905    1.01664    19.8772    0
0.00968441    1.09621    19.8759    0
-0.00420777    1.17507    19.8743    0
-0.00368356    1.25323    19.8726    0
-0.00680831    1.33072    19.8706    0
-0.0025749    1.40757    19.8683    0
-0.00237753    1.48381    19.8659    0
-0.0128063    1.55946    19.8632    0
-0.00262072    1.63454    19.8603    0
-0.00215035    1.70907    19.8572    0
-0.00881094    1.78309    19.854    0
-0.00828673    1.85661    19.8505    0
-0.00930567    1.92965    19.8468    0
-0.0174767    2.00224    19.8429    0
-0.0140617    2.07439    19.8389    0
-0.0102852    2.14613    19.8347    0
-0.0107703    2.21748    19.8303    0
-0.00695346    2.28846    19.8257    0
-0.00882184    2.35908    19.821    0
-0.00669808    2.42938    19.8161    0
-0.00147426    2.49936    19.811    0
0.000366882    2.56905    19.8058    0
-0.00440675    2.63847    19.8004    0
-0.00271333    2.70763    19.7949    0
-0.00115448    2.77656    19.7891    0
-0.00577783    2.84527    19.7833    0
-0.00768338    2.91379    19.7773    0
-0.00238842    2.98213    19.7711    0
-0.00317858    3.05031    19.7648    0
0.000651737    3.11835    19.7583    0
-0.00861997    3.18628    19.7517    0
-0.00243808    3.2541    19.7449    0
-0.00376303    3.32184    19.738    0
-0.00567145    3.38953    19.7309    0
0.00469321    3.45718    19.7237    0
-0.00319588    3.52481    19.7164    0
0.00666188    3.59244    19.7088    0
0.00490132    3.6601    19.7012    0
0.00180621    3.7278    19.6933    0
0.0144528    3.79558    19.6854    0
0.00107373    3.86345    19.6773    0
0.0124195    3.93143    19.669    0
0.00913344    3.99956    19.6605    0
0.0184495    4.06785    19.6519    0
0.0116169    4.13635    19.6431    0
0.0148546    4.20506    19.6342    0
0.0199347    4.27402    19.6251    0
0.0238092    4.34326    19.6159    0
0.0259435    4.41282    19.6064    0
0.0251787    4.48272    19.5968    0
0.0262848    4.553    19.587    0
0.0287267    4.62369    19.577    0
0.0294163    4.69483    19.5668    0
0.0313058    4.76647    19.5565    0
0.0316068    4.83864    19.5459    0
0.0267472    4.9114    19.5352    0
0.036769    4.98478    19.5242    0
0.0371466    5.05884    19.513    0
0.0404996    5.13364    19.5015    0
0.0343834    5.20924    19.4899    0
0.0380175    5.28569    19.4779    0
0.0406771    5.36307    19.4658    0
0.0364328    5.44146    19.4533    0
0.0428583    5.52092    19.4406    0
0.0449669    5.60156    19.4276    0
0.0344023    5.68348    19.4143    0
0.0341375    5.76677    19.4007    0
0.0373239    5.85155    19.3867    0
0.0368712    5.93797    19.3724    0
0.0283344    6.02615    19.3577    0
0.0328044    6.11627    19.3426    0
0.0367328    6.20851    19.327    0
0.0229518    6.30308    19.311    0
0.0213471    6.40022    19.2945    0
0.0300613    6.50019    19.2775    0
0.0273681    6.6033    19.2599    0
0.0257391    6.70992    19.2417    0
0.0343969    6.82048    19.2228    0
0.0343027    6.93547    19.2031    0
0.0357327    7.0555    19.1826    0
0.0385899    7.1813    19.1612    0
0.0462653    7.31376    19.1388    0
0.0413087    7.45399    19.1152    0
0.0559699    7.60341    19.0903    0
0.0303637    7.76387    19.0638    0
0.0213002    7.93779    19.0355    0
0.0204669    8.12856    19.0051    0
0.0175102    8.34097    18.9721    0
-0.0119491    8.58226    18.9358    0
0.000733764    8.86393    18.8954    0
0.0200866    9.20602    18.8492    0
0.00393381    9.64735    18.7949    0
0.0528708    10.2753    18.7287    0
0.043568    11.3161    18.6473    0
0.0306432    13.1862    18.5745    0
0.0329037    16.269    18.5594    0
0.0380606    20.823    18.5683    0
0.0344937    26.9997    18.5691    0
0.0329414    26.9997    18.0877    0
0.0324979    26.9998    17.6178    0
0.0323448    26.9998    17.1591    0
0.0325368    26.9999    16.7115    0
0.0325759    26.9999    16.2747    0
0.0323206    27    15.8483    0
0.0314295    27    15.4322    0
0.030576    27    15.0261    0
0.0301231    27.0001    14.6298    0
0.0300103    27.0001    14.2429    0
0.0295654    27.0001    13.8654    0
0.0281436    27.0001    13.4969    0
0.0258952    27.0002    13.1373    0
0.0238778    27.0002    12.7863    0
0.0237004    27.0002    12.4438    0
0.0247743    27.0002    12.1095    0
0.0259112    27.0002    11.7832    0
0.0251316    27.0002    11.4647    0
0.0218969    27.0002    11.1539    0
0.0175693    27.0003    10.8506    0
0.0143427    27.0003    10.5546    0
0.0131251    27.0003    10.2657    0
0.0126922    27.0003    9.98367    0
0.0115537    27.0003    9.70846    0
0.0109813    27.0003    9.43986    0
0.0114704    27.0003    9.17771    0
0.0128925    27.0003    8.92187    0
0.0128119    27.0003    8.67216    0
0.00918327    27.0003    8.42846    0
0.00704766    27.0003    8.19062    0
0.0106401    27.0003    7.95848    0
0.0115943    27.0003    7.73193    0
0.00218928    27.0003    7.51082    0
-0.00756643    27.0003    7.29502    0
-0.00755297    27.0003    7.0844    0
-0.00360185    27.0003    6.87885    0
-0.000287738    27.0003    6.67823    0
0.00083726    27.0003    6.48243    0
-0.00215451    27.0003    6.29134    0
-0.00226057    27.0003    6.10484    0
0.00391907    27.0003    5.92282    0
0.0055654    27.0003    5.74517    0
0.00157647    27.0003    5.57179    0
0.00185876    27.0003    5.40257    0
0.00582462    27.0003    5.23742    0
0.00803007    27.0003    5.07624    0
0.00701818    27.0002    4.91893    0
0.00505593    27.0002    4.7654    0
0.00337868    27.0002    4.61556    0
-0.00188151    27.0002    4.46932    0
-0.00764717    27.0002    4.32659    0
-0.00817138    27.0002    4.18729    0
-0.0109264    27.0002    4.05134    0
-0.0143802    27.0002    3.91865    0
-0.0119341    27.0002    3.78916    0
-0.0112352    27.0002    3.66277    0
-0.011101    27.0002    3.53942    0
-0.00921948    27.0002    3.41903    0
-0.00974337    27.0002    3.30154    0
-0.00780834    27.0002    3.18686    0
-0.00633024    27.0002    3.07495    0
-0.00798297    27.0002    2.96572    0
-0.00740525    27.0002    2.85912    0
-0.00768754    27.0002    2.75507    0
-0.0086283    27.0002    2.65353    0
-0.00856101    27.0002    2.55443    0
-0.00831909    27.0002    2.4577    0
-0.00690796    27.0002    2.3633    0
-0.00628987    27.0002    2.27117    0
-0.00438144    27.0002    2.18126    0
-0.00499953    27.0002    2.0935    0
-0.00767409    27.0002    2.00785    0
-0.00790223    27.0002    1.92426    0
-0.0114775    27.0002    1.84268    0
-0.0142863    27.0002    1.76305    0
-0.016759    27.0002    1.68534    0
-0.0210193    27.0002    1.6095    0
-0.0218258    27.0001    1.53548    0
-0.0246346    27.0001    1.46324    0
-0.0259246    27.0001    1.39273    0
-0.02657    27.0001    1.32392    0
-0.0277389    27.0001    1.25676    0
-0.0248897    27.0001    1.19121    0
-0.0247958    27.0001    1.12724    0
-0.0220539    27.0001    1.06481    0
-0.0197963    27.0001    1.00387    0
-0.0212881    27.0001    0.944401    0
-0.0186001    27.0001    0.886359    0
-0.0161544    27.0001    0.829712    0
-0.0135067    27.0001    0.774425    0
-0.0122702    27.0001    0.720467    0
-0.0119341    27.0001    0.667806    0
-0.0116518    27.0001    0.616409    0
-0.0126464    27.0001    0.566247    0
-0.00959597    27.0001    0.517291    0
-0.00763371    27.0001    0.46951    0
-0.00806372    27.0001    0.422878    0
-0.0079426    27.0001    0.377366    0
-0.00645104    27.0001    0.332947    0
-0.00688104    27.0001    0.289596    0
-0.00999906    27.0001    0.247286    0
-0.0108994    27.0001    0.205992    0
-0.0121491    27.0001    0.165691    0
-0.0120552    27.0001    0.126357    0
-0.0132917    27.0001    0.0879692    0
-0.0158583    27.0001    0.0505033    0
-0.0167186    27.0001    0.0139375    0
-0.018224    27.0001    -0.0217499    0
-0.0198501    27.0001    -0.0565798    0
-0.0208447    27.0001    -0.0905729    0
-0.020912    27.0001    -0.123749    0
-0.0212747    27.0001    -0.156129    0
-0.0214897    27.0001    -0.18773    0
-0.0221078    27.0001    -0.218573    0
-0.0222962    27.0001    -0.248674    0
-0.0222558    27.0001    -0.278052    0
-0.0220943    27.0001    -0.306724    0
-0.0210597    27.0001    -0.334707    0
-0.0203339    27.0001    -0.362019    0
-0.0195277    27.0001    -0.388674    0
-0.0185735    27.0001    -0.414688    0
-0.0182374    27.0001    -0.440078    0
-0.0177939    27.0001    -0.464857    0
-0.0169605    27.0001    -0.489042    0
-0.0163825    27.0001    -0.512645    0
-0.0153209    27.0001    -0.535681    0
-0.0144744    27.0001    -0.558164    0
-0.0143401    27.0001    -0.580106    0
-0.0138563    27.0001    -0.601522    0
-0.0132244    27.0001    -0.622423    0
-0.0130764    27.0001    -0.642821    0
-0.0124452    27.0001    -0.66273    0
-0.0121225    27.0001    -0.68216    0
-0.0112218    27.0001    -0.701124    0
-0.0106441    27.0001    -0.719632    0
-0.0107245    27.0001    -0.737695    0
-0.0104156    27.0001    -0.755324    0
-0.0106841    27.0001    -0.77253    0
-0.0107514    27.0001    -0.789323    0
-0.0112891    27.0001    -0.805712    0
-0.0122702    27.0001    -0.821707    0
-0.0133321    27.0001    -0.837318    0
-0.0129559    27.0001    -0.852554    0
-0.0128079    27.0001    -0.867424    0
-0.0139636    27.0001    -0.881936    0
-0.0156571    27.0001    -0.8961    0
-0.0172697    27.0001    -0.909924    0
-0.0180359    27.0001    -0.923415    0
-0.0187075    27.0001    -0.936583    0
-0.0186671    27.0001    -0.949434    0
-0.0189632    27.0001    -0.961976    0
-0.0192721    27.0001    -0.974217    0
-0.0185197    27.0001    -0.986164    0
-0.0180628    27.0001    -0.997824    0
-0.0173502    27.0001    -1.0092    0
-0.0169874    27.0001    -1.02031    0
-0.017404    27.0001    -1.03115    0
-0.0178744    27.0001    -1.04173    0
-0.0187344    27.0001    -1.05205    0
-0.0198097    27.0001    -1.06213    0
-0.0204281    27    -1.07197    0
-0.0209655    27    -1.08156    0
-0.0215567    27    -1.09093    0
-0.0215567    27    -1.10007    0
-0.0213958    27    -1.109    0
-0.0210462    27    -1.11771    0
-0.0211132    27    -1.12621    0
-0.0210728    27    -1.1345    0
-0.0213151    27    -1.1426    0
-0.021597    27    -1.1505    0
-0.0216912    27    -1.15821    0
-0.0224705    27    -1.16574    0
-0.0230351    27    -1.17308    0
-0.0235593    27    -1.18025    0
-0.0243389    27    -1.18725    0
-0.0250512    27    -1.19408    0
-0.0256023    27    -1.20074    0
-0.0262204    27    -1.20725    0
-0.0265027    27    -1.21359    0
-0.0267446    27    -1.21979    0
-0.0267712    27    -1.22584    0
-0.0267577    27    -1.23174    0
-0.0266369    27    -1.2375    0
-0.0265562    27    -1.24312    0
-0.0265161    27    -1.24861    0
-0.0263816    27    -1.25396    0
-0.026395    27    -1.25919    0
-0.0261935    27    -1.26429    0
-0.0262069    27    -1.26927    0
-0.0260592    27    -1.27412    0
-0.0259919    27    -1.27887    0
-0.0258843    27    -1.28349    0
-0.0257497    27    -1.28801    0
-0.0258035    27    -1.29242    0
-0.0255888    27    -1.29672    0
-0.0257096    27    -1.30092    0
-0.0256157    27    -1.30502    0
-0.0256561    27    -1.30902    0
-0.0257231    27    -1.31292    0
-0.0254677    27    -1.31673    0
-0.0255619    27    -1.32045    0
-0.0256023    27    -1.32408    0
-0.0255215    27    -1.32762    0
-0.0254408    27    -1.33107    0
-0.0251989    27    -1.33445    0
-0.0248224    27    -1.33774    0
-0.0246881    27    -1.34095    0
-0.0246346    27    -1.34409    0
-0.0243924    27    -1.34715    0
-0.0240027    27    -1.35014    0
-0.0238951    27    -1.35305    0
-0.0238147    27    -1.3559    0
-0.0237073    27    -1.35868    0
-0.0235997    27    -1.36139    0
-0.023425    27    -1.36403    0
-0.02321    27    -1.36661    0
-0.0230889    27    -1.36913    0
-0.0231024    27    -1.37159    0
-0.0229678    27    -1.37399    0
-0.0230216    27    -1.37633    0
-0.0230485    27    -1.37862    0
-0.0227935    27    -1.38085    0
-0.0226051    27    -1.38303    0
-0.0223362    27    -1.38515    0
-0.022202    27    -1.38723    0
-0.0222693    27    -1.38925    0
-0.0220674    27    -1.39123    0
-0.0220674    27    -1.39315    0
-0.0219735    27    -1.39504    0
-0.0219601    27    -1.39687    0
-0.0220405    27    -1.39867    0
-0.0220405    27    -1.40041    0
-0.021987    27    -1.40212    0
-0.0220539    27    -1.40379    0
-0.0220943    27    -1.40542    0
-0.0221885    27    -1.407    0
-0.0221482    27    -1.40855    0
-0.0220674    27    -1.41006    0
-0.0220539    27    -1.41154    0
-0.0220405    27    -1.41298    0
-0.022027    27    -1.41439    0
-0.0220674    27    -1.41576    0
-0.0221347    27    -1.4171    0
-0.0222827    27    -1.4184    0
-0.022202    27    -1.41968    0
-0.022484    27    -1.42092    0
-0.0225243    27    -1.42214    0
-0.0226858    27    -1.42332    0
-0.0228204    27    -1.42448    0
-0.0228742    27    -1.42561    0
-0.0230082    27    -1.42671    0
-0.0231024    27    -1.42779    0
-0.0231158    27    -1.42884    0
-0.0231697    27    -1.42986    0
-0.0232369    27    -1.43086    0
-0.0233042    27    -1.43186    0
-0.0233177    27    -1.43289    0
-0.0233847    27    -1.43394    0
-0.0234651    27    -1.43501    0
-0.0235593    27    -1.43611    0
-0.0237073    27    -1.43724    0
-0.0237342    27    -1.4384    0
-0.0237342    27    -1.43959    0
-0.0236535    27    -1.4408    0
-0.0238416    27    -1.44205    0
-0.0238281    27    -1.44332    0
-0.023855    27    -1.44463    0
-0.023855    27    -1.44597    0
-0.0239085    27    -1.44734    0
-0.0238281    27    -1.44874    0
-0.0239089    27    -1.45018    0
-0.023922    27    -1.45166    0
-0.0239624    27    -1.45317    0
-0.02407    27    -1.45472    0
-0.0241508    27    -1.45631    0
-0.0242181    27    -1.45793    0
-0.024312    27    -1.4596    0
-0.0244193    27    -1.46131    0
-0.0244193    27    -1.46306    0
-0.0245135    27    -1.46485    0
-0.0246346    27    -1.46669    0
-0.024675    27    -1.46857    0
-0.0247285    27    -1.4705    0
-0.0248358    27    -1.47247    0
-0.0248762    27    -1.4745    0
-0.0247689    27    -1.47657    0
-0.0247554    27    -1.4787    0
-0.0245135    27    -1.48087    0
-0.0244462    27    -1.4831    0
-0.0241642    27    -1.48539    0
-0.02407    27    -1.48773    0
-0.0236939    27    -1.49013    0
-0.0237073    27    -1.49259    0
-0.0234247    27    -1.49511    0
-0.0234116    27    -1.49769    0
-0.0234651    27    -1.50034    0
-0.0233039    27    -1.50305    0
-0.0233981    27    -1.50583    0
-0.0232639    27    -1.50867    0
-0.0232905    27    -1.51159    0
-0.0233978    27    -1.51457    0
-0.0231024    27    -1.51764    0
-0.0232908    27    -1.52077    0
-0.0228742    27    -1.52398    0
-0.0228608    27    -1.52728    0
-0.0230889    27    -1.53065    0
-0.0228069    27    -1.53411    0
-0.0235997    27    -1.53765    0
-0.0235593    27    -1.54128    0
-0.0235189    27    -1.54499    0
-0.0239893    27    -1.5488    0
-0.0238682    27    -1.55271    0
-0.0236939    27    -1.55671    0
-0.0239893    27    -1.5608    0
-0.0238954    27    -1.565    0
-0.0239758    27    -1.56931    0
-0.0237743    27    -1.57371    0
-0.023492    27    -1.57823    0
-0.02407    27    -1.58286    0
-0.0229816    27    -1.5876    0
-0.0233577    27    -1.59246    0
-0.0229678    27    -1.59744    0
-0.0226724    27    -1.60254    0
-0.0227262    27    -1.60776    0
-0.0215701    27    -1.61312    0
-0.0215435    27    -1.6186    0
-0.0210866    27    -1.62423    0
-0.0206162    27    -1.62999    0
-0.0199174    27    -1.63589    0
-0.0190974    27    -1.64193    0
-0.018587    27    -1.64813    0
-0.0183448    27    -1.65448    0
-0.0182374    27    -1.66098    0
-0.0173101    27    -1.66765    0
-0.0163559    27    -1.67448    0
-0.016114    27    -1.68147    0
-0.0154552    27    -1.68864    0
