-Cp        Points_0        Points_1        Points_2
0.145806        27        -1.26927        0
0.145599        27        -1.27412        0
0.14517        27        -1.27887        0
0.144861        27        -1.28349        0
0.144524        27        -1.28801        0
0.144165        27        -1.29242        0
0.14383        27        -1.29672        0
0.143513        27        -1.30092        0
0.143244        27        -1.30502        0
0.143192        27        -1.30902        0
0.143162        27        -1.31292        0
0.143142        27        -1.31673        0
0.143106        27        -1.32045        0
0.14329        27        -1.32408        0
0.143341        27        -1.32762        0
0.143397        27        -1.33107        0
0.143332        27        -1.33445        0
0.14328        27        -1.33774        0
0.143228        27        -1.34095        0
0.143458        27        -1.34409        0
0.143478        27        -1.34715        0
0.143543        27        -1.35014        0
0.143602        27        -1.35305        0
0.143486        27        -1.3559        0
0.143486        27        -1.35868        0
0.143643        27        -1.36139        0
0.143655        27        -1.36403        0
0.14381        27        -1.36661        0
0.143776        27        -1.36913        0
0.143799        27        -1.37159        0
0.143824        27        -1.37399        0
0.143869        27        -1.37633        0
0.143893        27        -1.37862        0
0.143877        27        -1.38085        0
0.143862        27        -1.38303        0
0.143885        27        -1.38515        0
0.143871        27        -1.38723        0
0.143841        27        -1.38925        0
0.143807        27        -1.39123        0
0.143729        27        -1.39315        0
0.143673        27        -1.39504        0
0.143621        27        -1.39687        0
0.143602        27        -1.39867        0
0.143719        27        -1.40041        0
0.143717        27        -1.40212        0
0.143701        27        -1.40379        0
0.14365        27        -1.40542        0
0.143668        27        -1.407        0
0.143637        27        -1.40855        0
0.14343        27        -1.41006        0
0.143338        27        -1.41154        0
0.143415        27        -1.41298        0
0.143384        27        -1.41439        0
0.143427        27        -1.41576        0
0.143422        27        -1.4171        0
0.143596        27        -1.4184        0
0.14352        27        -1.41968        0
0.143633        27        -1.42092        0
0.143682        27        -1.42214        0
0.143764        27        -1.42332        0
0.143715        27        -1.42448        0
0.143862        27        -1.42561        0
0.143916        27        -1.42671        0
0.14392        27        -1.42779        0
0.143911        27        -1.42884        0
0.144061        27        -1.42986        0
0.144056        27        -1.43086        0
0.144305        27        -1.43186        0
0.144268        27        -1.43289        0
