-Cp    Points_0    Points_1    Points_2
-0.0205489    27    -1.63589    0
-0.020455    27    -1.64193    0
-0.0205355    27    -1.64813    0
-0.0204281    27    -1.65448    0
-0.0205089    27    -1.66098    0
-0.0204147    27    -1.66765    0
-0.0204951    27    -1.67448    0
-0.0204012    27    -1.68147    0
-0.0204816    27    -1.68864    0
-0.0203878    27    -1.69599    0
-0.020455    27    -1.70351    0
-0.0203339    27    -1.71122    0
-0.0204416    27    -1.71913    0
-0.020307    27    -1.72722    0
-0.0204147    27    -1.73552    0
-0.0202936    27    -1.74402    0
-0.0203878    27    -1.75273    0
-0.0202666    27    -1.76165    0
-0.0203743    27    -1.77079    0
-0.0202397    27    -1.78016    0
-0.0203474    27    -1.78976    0
-0.0202263    27.0001    -1.79959    0
-0.0203205    27.0001    -1.80967    0
-0.0201724    27.0001    -1.82    0
-0.0202936    27.0001    -1.83058    0
-0.020159    27.0001    -1.84141    0
-0.0202666    27.0001    -1.85252    0
-0.0201051    27.0001    -1.8639    0
-0.0202263    27.0001    -1.87556    0
-0.0200782    27.0001    -1.88751    0
-0.0202397    27.0001    -1.89975    0
-0.0200113    27.0001    -1.91229    0
-0.0201993    27.0001    -1.92514    0
-0.020025    27.0001    -1.93831    0
-0.0201993    27.0001    -1.9518    0
-0.0199578    27.0001    -1.96562    0
-0.0201724    27.0001    -1.97979    0
-0.0199308    27.0001    -1.9943    0
-0.0201455    27.0001    -2.00917    0
-0.0199443    27.0001    -2.02441    0
-0.0201458    27.0001    -2.04002    0
-0.0199039    27.0001    -2.05601    0
-0.0201189    27.0001    -2.0724    0
-0.019877    27.0001    -2.08919    0
-0.0201055    27.0001    -2.1064    0
-0.0198635    27.0001    -2.12403    0
-0.020092    27.0001    -2.14209    0
-0.0198501    27.0001    -2.1606    0
-0.0201055    27.0001    -2.17956    0
-0.0197963    27.0001    -2.19899    0
-0.0200651    27.0001    -2.2189    0
-0.0197559    27.0001    -2.2393    0
-0.0200516    27.0001    -2.2602    0
-0.0196751    27.0001    -2.28162    0
-0.0199843    27.0001    -2.30356    0
-0.0196617    27.0001    -2.32604    0
-0.0199308    27.0001    -2.34908    0
-0.0196082    27.0001    -2.37268    0
-0.0198635    27.0001    -2.39687    0
-0.0195277    27.0001    -2.42165    0
-0.0197559    27.0001    -2.44704    0
-0.0194335    27.0001    -2.47305    0
-0.019729    27.0001    -2.49971    0
-0.0192451    27.0001    -2.52702    0
-0.0195813    27.0001    -2.555    0
-0.0191782    27.0001    -2.58367    0
-0.0194874    27.0001    -2.61305    0
-0.019057    27.0001    -2.64315    0
-0.0193663    27.0001    -2.67399    0
-0.0189901    27.0001    -2.7056    0
-0.0192586    27.0001    -2.73798    0
-0.0188555    27.0001    -2.77115    0
-0.0191647    27.0001    -2.80514    0
-0.0186472    27.0001    -2.83997    0
-0.0190099    27.0001    -2.87566    0
-0.0185908    27.0001    -2.91223    0
-0.0189132    27.0001    -2.94969    0
-0.0184684    27.0001    -2.98808    0
-0.0188046    27.0001    -3.02741    0
-0.01833    27.0001    -3.06772    0
-0.0187869    27.0001    -3.10901    0
-0.0180157    27.0001    -3.15132    0
-0.0186069    27.0001    -3.19467    0
-0.01799    27.0001    -3.23909    0
-0.0184873    27.0001    -3.2846    0
-0.0177616    27.0001    -3.33123    0
-0.0183531    27.0001    -3.37901    0
-0.0175908    27.0001    -3.42797    0
-0.018115    27.0001    -3.47813    0
-0.0173005    27.0001    -3.52953    0
-0.0179051    27.0001    -3.58219    0
-0.0170358    27.0001    -3.63615    0
-0.0177078    27.0001    -3.69144    0
-0.0164418    27.0001    -3.74808    0
-0.0174364    27.0001    -3.80613    0
-0.0158493    27.0001    -3.86559    0
-0.0170451    27.0001    -3.92653    0
-0.0157993    27.0001    -3.98896    0
-0.0166863    27.0001    -4.05293    0
-0.0155763    27.0001    -4.11848    0
-0.016329    27.0001    -4.18564    0
-0.0153988    27.0002    -4.25445    0
-0.0160707    27.0002    -4.32496    0
-0.0150656    27.0002    -4.3972    0
-0.0158987    27.0002    -4.47122    0
-0.0147256    27.0002    -4.54707    0
-0.0156529    27.0002    -4.62478    0
-0.0143908    27.0002    -4.7044    0
-0.0154795    27.0002    -4.78598    0
-0.014028    27.0002    -4.86957    0
-0.0151572    27.0002    -4.95522    0
-0.0138076    27.0002    -5.04298    0
-0.0150037    27.0002    -5.1329    0
-0.0136852    27.0002    -5.22503    0
-0.0150966    27.0002    -5.31943    0
-0.0133805    27.0002    -5.41615    0
-0.0149528    27.0002    -5.51525    0
-0.0133587    27.0002    -5.6168    0
-0.014649    27.0002    -5.72084    0
-0.01307    27.0002    -5.82744    0
-0.0141584    27.0002    -5.93667    0
-0.0123266    27.0002    -6.04859    0
-0.0134824    27.0002    -6.16326    0
-0.0116614    27.0002    -6.28076    0
-0.012723    27.0002    -6.40114    0
-0.011199    27.0003    -6.52449    0
-0.012301    27.0003    -6.65088    0
-0.0106252    27.0003    -6.78038    0
-0.0118348    27.0003    -6.91306    0
-0.00983501    27.0003    -7.04902    0
-0.0110577    27.0003    -7.18832    0
-0.00888207    27.0003    -7.33104    0
-0.0102932    27.0003    -7.47729    0
-0.00719666    27.0003    -7.62713    0
-0.00973696    27.0003    -7.78066    0
-0.00718064    27.0003    -7.93797    0
-0.0093579    27.0003    -8.09915    0
-0.00637286    27.0003    -8.2643    0
-0.00846969    27.0003    -8.43351    0
-0.00520108    27.0004    -8.60689    0
-0.00740525    27.0004    -8.78454    0
-0.00518634    27.0004    -8.96656    0
-0.00670513    27.0004    -9.15306    0
-0.0045628    27.0004    -9.34416    0
-0.00606782    27.0004    -9.53995    0
-0.00363806    27.0004    -9.74057    0
-0.00510303    27.0004    -9.94613    0
-0.00315967    27.0004    -10.1567    0
-0.0047589    27.0004    -10.3725    0
-0.00274152    27.0005    -10.5937    0
-0.00378994    27.0005    -10.8202    0
-0.00240027    27.0005    -11.0523    0
-0.00334103    27.0005    -11.2902    0
-0.00217566    27.0005    -11.5339    0
-0.00255215    27.0005    -11.7836    0
-0.00157231    27.0005    -12.0394    0
-0.00193534    27.0005    -12.3016    0
-0.0010026    27.0006    -12.5702    0
-0.00123106    27.0006    -12.8454    0
-0.000329393    27.0006    -13.1274    0
-0.000611364    27.0006    -13.4163    0
0.000514596    27.0006    -13.7123    0
0.000165337    27.0006    -14.0157    0
0.00151719    27.0007    -14.3265    0
0.00112756    27.0007    -14.6449    0
0.00233427    27.0007    -14.9712    0
0.00186389    27.0007    -15.3055    0
0.00284774    27.0007    -15.648    0
0.00198773    27.0007    -15.999    0
0.00332229    27.0008    -16.3586    0
0.00275786    27.0008    -16.7271    0
0.00391779    27.0008    -17.1046    0
0.00359513    27.0008    -17.4915    0
0.00431127    27.0008    -17.8878    0
0.00361243    27.0009    -18.2939    0
0.00473326    27.0009    -18.7101    0
0.00411517    27.0009    -19.1364    0
0.00435164    27.0009    -19.5733    0
-0.0730326    27.0009    -20.0209    0
0.310454    27.001    -20.4795    0
0.00540534    27.001    -20.9494    0
-0.450907    27.001    -21.4309    0
